row_number,customer_id,surname,credit_score,geography,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited
4192,15715597,Onyemauchechi,679,France,Male,36,1.0,97234,1,1,0,188997,0
4193,15610147,Ross,632,France,Male,60,2.0,0,2,0,1,2085,0
4194,15802362,Newland,550,Spain,Male,45,0.0,0,2,0,1,70399,0
4195,15660524,Hu,572,Germany,Female,54,9.0,97382,1,1,1,195771,0
4196,15747168,Sanders,626,Germany,Female,47,2.0,103108,1,0,1,166475,1
4197,15796910,Tsui,625,Spain,Female,57,7.0,0,1,0,0,84106,1
4198,15707674,Marino,515,France,Female,58,2.0,131852,1,1,0,81436,1
4199,15565706,Akobundu,612,Spain,Male,35,1.0,0,1,1,1,83256,1
4200,15587596,Morrison,628,Spain,Female,39,8.0,107553,1,1,0,117523,0
4201,15751943,Mai,529,Spain,Female,43,5.0,0,2,0,0,79476,0
4202,15621227,Hs?eh,668,Germany,Female,46,7.0,161806,1,1,1,173052,0
4203,15757588,Wright,526,France,Male,30,9.0,0,2,0,0,100995,0
4204,15640922,Demaine,791,France,Female,52,7.0,0,1,1,1,122782,0
4205,15567557,Chien,573,France,Male,27,2.0,128243,1,1,1,11631,0
4206,15670103,Dickinson,565,France,Female,38,5.0,126645,1,1,1,168303,0
4207,15720929,Kazantseva,604,France,Female,47,8.0,62094,3,0,0,9308,1
4208,15732774,Marchesi,656,France,Male,37,7.0,112291,1,1,0,153157,0
4209,15628558,Pan,447,France,Female,44,5.0,89188,1,1,1,75408,0
4210,15729201,Harewood,682,France,Male,55,9.0,0,1,1,0,153356,1
4211,15731117,Kao,437,Spain,Male,28,2.0,109161,1,1,0,152987,0
4212,15615207,Yeh,792,Spain,Male,47,0.0,0,1,1,1,5557,1
4213,15773512,Bischof,627,Spain,Female,25,4.0,0,1,1,1,194313,0
4214,15572145,Ashton,767,France,Female,34,8.0,0,2,1,0,94767,0
4215,15642710,Napolitani,686,France,Male,26,7.0,0,2,1,0,1540,0
4216,15574213,Wilson,789,France,Female,53,1.0,158271,1,1,1,5036,1
4217,15718852,Uren,794,France,Male,56,1.0,96951,1,1,1,71776,0
4218,15583840,Okechukwu,587,Germany,Male,35,5.0,121863,1,1,1,23481,1
4219,15782418,Ku,589,Germany,Female,19,9.0,83495,1,1,1,143022,1
4220,15813504,Onyemachukwu,543,Germany,Female,25,1.0,146566,1,0,1,161407,0
4221,15711314,Kao,589,Spain,Female,45,1.0,0,1,0,0,125939,1
4222,15621064,Russell,701,Germany,Male,23,5.0,186101,2,1,1,76611,0
4223,15627847,Woronoff,850,France,Male,40,6.0,0,1,1,0,136985,1
4224,15588090,Ferri,726,Germany,Female,51,8.0,107494,2,1,0,140937,1
4225,15735270,Ruggiero,767,Spain,Male,47,2.0,0,1,1,0,48161,1
4226,15671804,Wilding,648,Spain,Male,36,8.0,146943,2,1,1,130041,0
4227,15753215,Yashina,651,Spain,Female,36,8.0,0,2,1,0,91652,0
4228,15789941,Yevseyev,633,France,Female,36,6.0,125130,1,0,0,125961,0
4229,15691061,Rapuokwu,740,France,Female,37,9.0,0,2,1,1,73225,0
4230,15808326,Maslov,592,France,Female,34,9.0,0,2,1,1,20460,0
4231,15566660,Cole,670,France,Female,41,10.0,0,3,1,0,81602,0
4232,15778947,Sullivan,628,France,Male,36,3.0,0,2,1,1,8742,0
4233,15632977,Hsiao,745,France,Male,47,5.0,0,2,0,0,145789,0
4234,15591747,Rossi,705,France,Male,32,3.0,0,2,0,0,129576,0
4235,15567335,Allsop,559,France,Female,42,7.0,0,2,1,1,190040,0
4236,15609299,Chamberlain,595,France,Male,29,6.0,150685,1,1,0,87771,0
4237,15669945,Jackson,492,France,Male,35,4.0,141359,2,1,0,39519,0
4238,15736271,Dumetochukwu,498,France,Female,29,9.0,0,1,1,0,190035,0
4239,15710390,Uspensky,655,France,Female,39,6.0,94631,2,1,1,148948,0
4240,15756481,Garcia,636,France,Female,39,3.0,118336,1,1,0,184691,0
4241,15736730,Soto,634,France,Female,45,2.0,0,1,1,1,143458,0
4242,15626040,McDonald,793,Spain,Male,63,0.0,0,2,0,1,27166,0
4243,15746553,Castles,526,Germany,Male,50,5.0,124233,1,0,1,159456,1
4244,15622518,Stephenson,768,France,Female,26,5.0,51116,1,1,1,70454,1
4245,15684908,Davidson,540,Germany,Male,64,1.0,91869,1,0,1,95421,0
4246,15569446,Tu,732,France,Female,34,8.0,122338,2,1,0,187985,0
4247,15777504,Colbert,617,France,Female,30,8.0,0,1,1,1,92621,0
4248,15677906,Owens,637,Spain,Female,54,5.0,0,1,0,1,150836,0
4249,15703292,Chimezie,573,France,Male,26,8.0,86270,2,1,1,90177,0
4250,15712938,Genovese,531,France,Male,44,3.0,0,2,1,1,34416,0
4251,15631359,Daluchi,489,France,Female,38,5.0,117289,1,0,0,85231,0
4252,15720847,Sheffield,601,France,Male,35,2.0,0,2,1,1,118983,0
4253,15787830,Bailey,452,Germany,Male,33,7.0,153663,1,1,0,111868,0
4254,15599869,Dyson,728,Spain,Female,29,1.0,0,1,1,1,83056,0
4255,15592078,Davide,590,Germany,Female,27,8.0,123599,2,1,0,1676,0
4256,15596228,Uwaezuoke,490,France,Male,29,4.0,0,2,1,0,32089,0
4257,15578462,Hs?,596,Spain,Female,76,9.0,134208,1,1,1,13455,0
4258,15756894,Onwuka,635,France,Male,29,1.0,0,1,0,1,24865,0
4259,15796167,Flores,782,Germany,Male,35,7.0,98556,2,1,0,117644,0
4260,15664808,Nicoll,790,Spain,Female,37,3.0,0,3,0,0,98897,0
4261,15664555,Hughes,587,France,Male,40,1.0,0,4,0,1,106174,1
4262,15607278,Romano,794,Spain,Female,46,8.0,134593,1,1,1,46386,0
4263,15585222,Norman,515,France,Male,41,8.0,0,2,1,1,185054,0
4264,15750299,Davison,746,Spain,Male,24,10.0,68781,1,0,1,47997,0
4265,15761294,Manna,667,Germany,Female,56,8.0,137464,1,1,0,130846,1
4266,15810454,Reed,709,France,Male,32,4.0,147307,1,0,1,40861,0
4267,15673984,Daniels,536,France,Female,35,8.0,0,1,1,0,171840,1
4268,15609319,Hunt,711,France,Female,41,3.0,145754,1,1,1,101455,0
4269,15709941,Feng,753,France,Male,46,8.0,0,3,1,0,90747,1
4270,15580252,Waters,748,France,Male,44,4.0,112610,1,0,1,2048,0
4271,15741275,Yuan,623,France,Female,57,7.0,71481,2,1,1,84421,0
4272,15707132,Yudin,465,France,Male,33,5.0,0,2,0,1,78698,0
4273,15600708,Calabresi,640,Spain,Female,34,3.0,77826,1,1,1,168544,0
4274,15804787,Onyemauchechukwu,562,France,Male,75,5.0,87140,1,1,1,39351,0
4275,15690021,Martin,502,Germany,Female,42,0.0,132002,1,0,1,28204,1
4276,15763895,Hung,536,France,Male,32,7.0,178011,2,1,0,22375,0
4277,15623478,Maslova,670,Germany,Female,32,4.0,102954,2,0,1,134942,0
4278,15797910,Zetticci,775,Germany,Male,51,2.0,123783,1,1,1,134901,0
4279,15577751,Pisano,759,Germany,Male,30,4.0,101802,1,0,0,8693,0
4280,15781777,Sutherland,604,France,Male,33,3.0,148659,1,0,0,42437,0
4281,15740527,Lai,766,Germany,Female,62,7.0,142724,1,0,1,5893,1
4282,15721251,Watson,554,Spain,Female,41,4.0,112152,1,0,1,36242,0
4283,15602994,Gorbunov,487,France,Female,53,10.0,89550,1,0,1,90076,0
4284,15750769,Padovano,725,France,Male,35,7.0,75915,1,1,0,150507,0
4285,15740175,Raynor,732,Germany,Female,42,2.0,118889,2,0,0,87422,0
4286,15679968,Ting,623,France,Male,40,5.0,118788,1,1,0,192867,0
4287,15694404,Eberegbulam,781,France,Female,42,3.0,156555,1,1,1,175674,0
4288,15657529,Chin,714,Germany,Male,53,1.0,99141,1,1,1,72496,1
4289,15762882,Manna,577,Germany,Female,31,4.0,61211,1,1,1,145250,0
4290,15642579,Chang,731,Spain,Female,37,1.0,128932,1,1,1,180712,0
4291,15598884,Kent,650,Spain,Female,23,5.0,0,1,1,1,180622,0
4292,15770185,Buckley,779,France,Male,32,10.0,80728,1,1,0,86306,0
4293,15800287,Micco,706,Spain,Female,46,2.0,127660,2,1,0,150156,1
4294,15665861,Avdeev,733,Spain,Male,44,3.0,106070,1,0,1,101617,0
4295,15662203,Bremer,579,Germany,Female,42,3.0,137560,2,1,1,85424,0
4296,15616454,Davidson,476,Germany,Female,34,8.0,111905,1,0,1,197221,1
4297,15702788,Gadsdon,775,France,Male,40,9.0,126212,1,1,0,70196,0
4298,15778149,Connolly,538,Spain,Male,68,9.0,0,2,1,0,110440,1
4299,15680001,McDonald,602,France,Male,38,1.0,111835,2,1,0,124389,0
4300,15711991,Chiawuotu,615,France,Male,30,8.0,0,2,0,0,3183,0
4301,15633834,Milne,700,Germany,Female,28,3.0,99705,2,0,0,146723,0
4302,15765266,Fleming,615,France,Male,32,1.0,0,2,0,0,2139,0
4303,15791867,Hicks,544,Germany,Male,44,2.0,108895,1,0,0,69228,1
4304,15675380,Logan,573,Spain,Male,56,3.0,154669,1,0,1,115462,1
4305,15770576,Hammond,555,Spain,Male,50,1.0,128061,2,1,1,62375,0
4306,15775294,Weber,692,France,Female,31,2.0,0,2,1,0,91829,1
4307,15727059,Lettiere,476,France,Female,40,4.0,0,2,0,0,182547,0
4308,15702499,Schnaars,770,Spain,Male,46,9.0,190678,1,1,1,14725,0
4309,15611699,Tao,641,France,Female,40,7.0,0,1,1,0,126996,0
4310,15654000,Algarin,705,France,Female,35,5.0,0,1,1,0,133991,1
4311,15657881,Onyemere,784,France,Male,38,5.0,136712,1,0,1,169920,0
4312,15719991,Korovina,727,Spain,Female,52,1.0,154733,1,1,0,80259,1
4313,15720687,Chidubem,576,France,Female,41,4.0,112609,1,0,0,191035,1
4314,15687079,King,646,Spain,Male,69,10.0,115462,1,1,0,40421,0
4315,15582276,Greco,638,France,Male,34,1.0,133501,1,0,1,155643,0
4316,15763980,Beneventi,632,Germany,Male,30,1.0,58668,1,1,1,78670,0
4317,15720774,P'eng,850,Spain,Male,44,7.0,89118,1,1,0,104240,1
4318,15592194,Metcalf,492,France,Female,28,9.0,0,2,1,0,95957,0
4319,15803685,Greco,673,Germany,Female,77,10.0,76510,2,0,1,59595,0
4320,15759456,Lupton,609,Spain,Male,34,1.0,140694,2,1,0,46266,0
4321,15611544,Ibeamaka,701,Germany,Male,36,7.0,95448,2,1,0,189085,0
4322,15794257,Hsiung,651,France,Male,34,4.0,91562,1,1,1,123954,0
4323,15681697,Rueda,508,France,Male,31,8.0,72541,1,1,0,129803,0
4324,15579566,Li Fonti,616,Spain,Female,43,3.0,120867,1,1,0,18761,1
4325,15577970,Alexeeva,489,France,Male,34,1.0,0,1,0,0,43540,0
4326,15727489,Madueke,567,Spain,Female,45,1.0,157320,1,1,0,62193,0
4327,15764284,Torres,714,Spain,Male,27,3.0,0,3,1,1,129130,0
4328,15581811,Chukwubuikem,678,Germany,Female,30,1.0,139676,2,0,1,16146,0
4329,15622527,Holloway,581,France,Female,55,1.0,0,1,1,1,22442,0
4330,15753362,Evdokimov,748,Spain,Male,60,3.0,0,2,1,1,78194,0
4331,15666652,Anayolisa,781,France,Female,19,3.0,0,2,1,1,124297,0
4332,15789714,Semmens,691,Spain,Male,21,3.0,103000,1,1,1,104648,0
4333,15771543,Tu,507,Germany,Male,31,2.0,134237,1,1,1,166423,1
4334,15748327,Anderson,724,Germany,Male,34,6.0,118235,2,0,0,157137,0
4335,15754649,Fang,705,Spain,Female,57,3.0,0,2,1,1,34134,0
4336,15810460,Fanucci,708,Spain,Female,64,1.0,0,3,0,1,112520,1
4337,15771742,Boyle,580,Germany,Male,38,9.0,115442,2,1,0,128481,1
4338,15642160,Milanesi,850,France,Male,38,5.0,0,2,1,0,16491,0
4339,15798439,Davidson,714,Spain,Male,25,2.0,0,1,1,1,132979,0
4340,15605293,McKay,559,France,Female,43,1.0,0,2,1,1,196645,0
4341,15692631,Bogdanova,577,Spain,Female,44,8.0,115557,1,0,1,127506,0
4342,15665376,Lavrentiev,647,Germany,Female,35,1.0,166518,2,1,0,147930,0
4343,15772412,Corser,554,Spain,Male,30,6.0,135370,1,1,1,179689,1
4344,15654577,Alexeeva,549,Germany,Male,54,5.0,92877,1,1,0,2619,1
4345,15585427,Madueke,528,France,Female,26,10.0,102073,2,0,0,166799,0
4346,15584536,Barber,720,Germany,Male,46,3.0,97042,1,1,1,133516,1
4347,15585853,McCardle,743,Spain,Male,41,7.0,0,1,1,0,163736,1
4348,15645271,Radcliffe-Brown,615,Germany,Male,24,8.0,108528,2,0,0,179488,1
4349,15579387,Ni,635,Germany,Female,44,2.0,79064,2,0,1,113291,0
4350,15623107,Chukwumaobim,686,Spain,Male,45,3.0,74274,3,1,0,64907,1
4351,15754072,Dennis,840,Spain,Female,36,1.0,0,2,1,0,141364,0
4352,15666163,Hayward,695,France,Male,43,1.0,100421,1,1,1,101141,0
4353,15765192,Jones,564,France,Male,26,7.0,84006,2,0,0,183490,0
4354,15804822,L?,805,France,Female,31,4.0,0,2,1,0,4798,0
4355,15612893,Nelson,558,Spain,Male,45,4.0,0,1,1,0,131807,0
4356,15593636,Cardus,657,France,Female,39,4.0,80293,1,1,0,97192,0
4357,15693326,Whitehouse,641,France,Female,42,7.0,125437,2,0,0,164128,0
4358,15809901,Johnstone,755,France,Male,36,8.0,0,2,1,0,176809,0
4359,15759751,Tsui,483,France,Male,48,1.0,0,2,1,1,110059,0
4360,15605425,Chia,545,Germany,Female,44,2.0,127536,1,1,0,108398,0
4361,15801934,Su,678,France,Male,66,8.0,0,2,1,1,47117,0
4362,15592000,Calabresi,781,Germany,Female,48,9.0,82794,1,1,0,124720,1
4363,15618695,Ts'ui,571,Spain,Female,22,3.0,108117,1,0,1,53328,0
4364,15637110,McCulloch,634,Spain,Female,35,10.0,0,1,1,0,82634,0
4365,15727408,Koo,523,Germany,Male,27,8.0,61688,2,1,0,147059,0
4366,15716328,Miller,501,France,Female,40,2.0,0,2,0,0,141946,0
4367,15669060,Woolnough,662,France,Male,74,6.0,0,2,1,0,123583,0
4368,15675854,Douglas,573,Spain,Male,50,0.0,159304,1,0,1,155915,1
4369,15621116,Fang,648,Germany,Male,33,5.0,138664,1,1,0,29076,0
4370,15781495,Munro,662,France,Female,22,2.0,126362,2,1,1,97382,0
4371,15740470,Vinogradov,725,France,Male,39,4.0,160652,2,1,0,57643,0
4372,15714391,Lai,563,France,Female,35,1.0,183572,1,1,1,66006,1
4373,15730137,Udegbulam,628,France,Male,31,0.0,88421,1,0,0,72350,0
4374,15596455,Mao,546,Spain,Female,45,2.0,0,1,0,0,197789,1
4375,15717290,Onyekaozulu,688,Germany,Male,41,2.0,112871,2,0,1,65520,0
4376,15616555,Fu,850,Germany,Male,41,1.0,60880,1,1,0,31825,0
4377,15659820,Cross,614,France,Female,34,5.0,0,2,1,0,185561,0
4378,15696301,Snider,719,France,Female,37,9.0,101455,1,1,0,25803,1
4379,15771087,Harrison,757,France,Female,71,0.0,88084,2,1,1,154337,0
4380,15808831,Dale,669,France,Male,29,7.0,0,2,1,1,138145,0
4381,15812241,Udinese,438,Germany,Male,59,7.0,127197,1,1,0,51565,1
4382,15680370,DeRose,492,France,Male,39,7.0,0,2,0,1,71323,0
4383,15780561,Hay,622,France,Female,39,1.0,83456,2,0,0,38882,0
4384,15800784,Bruce,645,France,Male,42,4.0,98298,1,1,1,676,0
4385,15715796,Romani,728,France,Male,37,0.0,0,2,1,1,72203,0
4386,15605375,Tseng,651,France,Male,35,2.0,86911,1,1,0,174094,0
4387,15621520,Tang,783,Germany,Female,42,2.0,139707,1,1,0,2150,0
4388,15665460,Isayeva,732,Spain,Female,67,1.0,0,2,1,1,177783,0
4389,15801152,Hill,553,Spain,Female,39,1.0,142876,2,1,0,44363,0
4390,15756425,Barnes,660,France,Male,30,7.0,146301,1,0,0,96847,0
4391,15674328,Moreno,670,France,Female,40,3.0,47364,1,1,1,148579,1
4392,15742404,McGregor,718,France,Male,38,7.0,0,2,1,0,38308,0
4393,15757140,Genovese,787,France,Male,51,0.0,58137,1,0,1,142538,0
4394,15570051,Gill,775,Germany,Female,38,6.0,179886,2,0,0,153122,0
4395,15669175,Ts'ai,479,Germany,Male,24,6.0,107637,2,0,1,169505,0
4396,15790324,Green,660,France,Female,20,6.0,167685,1,1,0,57929,0
4397,15691119,Martin,721,Germany,Male,68,4.0,136525,1,0,0,175399,0
4398,15743478,Johnson,659,Germany,Male,39,8.0,52106,2,1,1,107964,0
4399,15707007,Onio,743,France,Female,39,8.0,0,1,1,0,94263,0
4400,15572547,Vaguine,670,France,Female,45,9.0,104930,1,1,0,155921,1
4401,15567063,Manna,766,Germany,Female,34,6.0,106434,1,0,1,137995,1
4402,15689633,Toomey,845,Spain,Female,38,2.0,112803,1,1,0,179631,0
4403,15720637,Bell,710,Germany,Female,46,10.0,120530,1,1,0,166586,1
4404,15616859,Bonwick,602,Germany,Female,43,2.0,113641,4,1,0,115116,1
4405,15766166,Folliero,604,Spain,Male,43,2.0,145081,1,1,1,23881,0
4406,15617655,Holt,564,Spain,Female,35,1.0,0,2,1,1,105837,0
4407,15623450,Brown,637,Germany,Female,27,7.0,135842,1,1,1,101418,0
4408,15796612,Ch'ang,527,France,Female,31,1.0,112203,1,1,0,182266,0
4409,15795963,Fiorentini,687,France,Male,34,7.0,129895,1,0,1,28698,0
4410,15781598,Middleton,756,Germany,Male,41,6.0,149049,1,0,1,50422,1
4411,15691871,Millar,503,Germany,Male,42,9.0,153279,1,1,1,151336,0
4412,15740345,Osborne,657,Spain,Male,42,5.0,41473,1,1,0,112979,1
4413,15662626,Feng,666,France,Female,40,2.0,0,2,0,0,36371,0
4414,15596575,Vale,615,Germany,Male,39,5.0,113193,2,1,1,52166,0
4415,15657321,Arkwookerum,712,Germany,Male,27,8.0,113174,2,1,0,147261,0
4416,15575955,Lujan,764,France,Female,24,0.0,0,2,1,0,88724,0
4417,15743893,Alexeyeva,471,France,Male,42,3.0,164951,1,1,0,190531,0
4418,15697270,Gannon,608,Spain,Male,27,4.0,153325,1,1,1,199953,0
4419,15644356,Prokhorova,682,Spain,Female,47,10.0,134032,1,1,0,144290,0
4420,15677586,Romero,587,Germany,Female,32,3.0,125445,2,1,1,130514,0
4421,15571261,Toscani,714,Germany,Female,35,6.0,126077,2,1,1,53954,0
4422,15698758,Onwuamaegbu,630,Spain,Female,31,1.0,0,2,1,1,169802,0
4423,15787014,King,648,Germany,Female,28,8.0,90371,1,1,1,146851,0
4424,15739857,Trentino,785,France,Female,40,3.0,0,2,1,1,96832,0
4425,15774630,Peacock,601,Germany,Female,47,1.0,142802,1,1,1,57553,0
4426,15805523,Nnaife,717,France,Female,28,1.0,90537,1,0,1,74800,0
4427,15749557,Chao,707,France,Female,44,6.0,0,2,1,1,192542,0
4428,15681180,Barese,771,France,Female,23,7.0,156123,1,1,0,72990,0
4429,15742028,Udegbulam,602,France,Female,35,1.0,0,2,1,0,31050,0
4430,15686463,Fu,626,France,Male,38,1.0,141074,1,1,0,52795,1
4431,15654379,Onwuatuegwu,588,Spain,Male,59,4.0,0,2,1,1,27435,0
4432,15783629,Degtyaryov,616,Germany,Female,42,6.0,117899,2,0,0,150266,0
4433,15751193,Nnaemeka,621,Spain,Male,33,4.0,0,2,1,1,40299,0
4434,15724099,Udinese,674,France,Male,26,6.0,166257,1,1,1,149369,0
4435,15568429,Mitchell,633,Spain,Female,46,3.0,0,2,1,0,120250,0
4436,15648967,Ch'en,698,Germany,Female,64,1.0,169362,1,1,0,84760,1
4437,15664498,Golovanov,508,France,Male,26,7.0,205962,1,1,0,156424,0
4438,15779522,Efimov,736,France,Female,24,0.0,0,2,1,0,109355,1
4439,15583850,Davidson,672,Germany,Male,68,0.0,126061,2,1,1,184936,0
4440,15696539,Wade,613,France,Female,21,7.0,105627,1,1,1,36560,0
4441,15760121,Maynard,712,France,Male,32,9.0,100606,1,1,0,165693,0
4442,15628279,Murphy,624,France,Female,38,3.0,0,2,1,1,163666,0
4443,15766163,Zotova,676,France,Male,38,1.0,0,2,0,1,35644,0
4444,15566467,Hannah,683,Germany,Female,32,0.0,138171,2,1,1,188203,0
4445,15639049,Cartagena,489,France,Female,31,7.0,139395,1,0,1,6120,0
4446,15736413,Hall,739,France,Male,29,1.0,0,2,1,1,164484,0
4447,15634815,Hunt,701,France,Female,37,3.0,0,2,1,1,164268,0
4448,15716381,Greece,666,Germany,Female,50,7.0,109062,1,1,1,140136,1
4449,15708162,Thomson,565,Germany,Female,40,1.0,89994,2,0,1,121084,0
4450,15569364,Victor,666,France,Male,36,3.0,0,2,1,0,35156,0
4451,15791191,Mitchell,633,France,Male,59,2.0,103996,1,1,1,103159,0
4452,15621205,Olisaemeka,578,France,Male,34,4.0,175111,1,1,1,74858,0
4453,15704788,Krawczyk,812,Spain,Female,49,8.0,66079,2,0,0,91556,1
4454,15775756,Alexandrova,809,Germany,Male,33,8.0,148055,1,0,0,199203,0
4455,15641312,Paterson,615,France,Male,36,6.0,0,1,1,1,27011,1
4456,15782531,Chou,684,Spain,Female,31,8.0,0,2,1,0,188637,0
4457,15724428,Abel,544,France,Male,40,8.0,0,2,1,0,61581,0
4458,15743617,Chesnokova,713,Germany,Male,47,1.0,95994,1,1,0,197529,0
4459,15585839,Niu,633,France,Male,37,2.0,0,2,1,0,182258,0
4460,15658158,Sullivan,672,Germany,Female,23,10.0,110741,1,1,0,80778,0
4461,15637678,Ma,661,France,Male,35,5.0,0,1,1,0,155394,0
4462,15701809,Cavill,749,Spain,Female,28,3.0,0,1,1,0,3408,0
4463,15676937,Nicholls,635,Spain,Female,32,8.0,0,2,1,1,19367,1
4464,15778975,Nnonso,850,Germany,Female,70,1.0,96947,3,1,0,62282,1
4465,15710375,Gibson,641,France,Male,41,6.0,0,2,1,0,65396,0
4466,15579914,Garcia,633,Germany,Male,30,2.0,109786,2,1,1,139712,0
4467,15595160,Renwick,413,Spain,Male,35,2.0,0,2,1,1,60972,0
4468,15595391,Norris,538,France,Male,31,1.0,0,2,1,0,1375,0
4469,15630363,Nkemakonam,437,France,Female,39,0.0,102721,1,0,0,22191,0
4470,15692443,Piccio,612,Spain,Male,33,5.0,69478,1,1,0,8973,1
4471,15593795,Linton,516,Germany,Female,53,1.0,156674,1,1,0,118502,1
4472,15642824,Onyekaozulu,826,Spain,Female,56,8.0,174506,2,0,1,161802,1
4473,15683524,Tobenna,660,Germany,Female,23,6.0,166070,2,0,0,90494,0
4474,15713532,Wang,646,Germany,Female,29,1.0,105957,1,1,0,15470,0
4475,15719827,O'Donnell,767,France,Male,36,3.0,0,1,0,0,65147,0
4476,15578435,Langlands,640,France,Male,40,8.0,110340,1,1,1,157886,0
4477,15723028,Smith,778,France,Male,33,1.0,0,2,1,0,85439,0
4478,15595609,Sykes,679,Germany,Male,52,9.0,135870,2,0,0,54038,0
4479,15622443,Marshall,549,France,Male,31,4.0,0,2,0,1,25684,0
4480,15579112,Gibson,598,France,Male,47,2.0,0,2,1,1,186116,0
4481,15648479,Stephenson,655,France,Female,45,0.0,0,2,1,0,166830,0
4482,15659234,Y?,494,France,Male,30,1.0,85704,1,0,1,27886,0
4483,15811970,Kang,653,France,Female,42,1.0,0,2,1,1,5768,0
4484,15774192,Miller,539,Germany,Female,38,8.0,105435,1,0,0,80575,1
4485,15595136,Kryukov,645,France,Female,37,1.0,0,2,1,1,68987,0
4486,15630580,Y?,751,Germany,Male,34,9.0,108513,2,1,1,27097,0
4487,15660646,Fanucci,528,France,Male,35,3.0,156687,1,1,0,199320,0
4488,15614365,Lombardi,696,Germany,Male,31,3.0,150604,1,0,0,5566,0
4489,15776128,Hs?,716,France,Female,44,6.0,155114,1,0,0,133871,0
4490,15787035,Anderson,602,France,Female,35,8.0,0,2,1,1,152843,0
4491,15792646,Trentino,647,Spain,Female,64,1.0,91216,1,1,1,41800,0
4492,15726832,Donnelly,850,Germany,Male,61,3.0,141784,1,1,1,92053,0
4493,15773260,Tsou,590,France,Female,32,0.0,127763,1,1,0,100717,0
4494,15624437,Johnson,825,Spain,Female,32,1.0,0,2,1,1,42935,0
4495,15717138,Watson,850,Spain,Male,31,6.0,82613,2,1,0,149170,0
4496,15657317,Allan,789,France,Female,32,7.0,69423,1,1,0,107499,0
4497,15626948,Butcher,701,France,Female,42,6.0,86167,1,1,0,153342,0
4498,15758901,Henderson,713,Spain,Female,47,1.0,0,1,1,0,107825,1
4499,15777759,Boucaut,570,France,Male,30,2.0,131406,1,1,1,47952,0
4500,15773322,Obiajulu,536,Germany,Female,44,4.0,121898,1,0,0,131007,0
4501,15697318,Ifeatu,771,Germany,Male,32,9.0,77487,1,0,0,33143,0
4502,15678916,Kelly,512,France,Female,75,2.0,0,1,1,0,123304,0
4503,15632118,Pirozzi,698,Spain,Male,45,5.0,164450,1,1,0,141970,1
4504,15788118,Siciliano,656,France,Male,33,7.0,138705,2,1,0,37136,0
4505,15788930,Silva,761,Spain,Male,37,7.0,132730,1,1,0,199293,0
4506,15628583,Iweobiegbunam,709,France,Female,30,5.0,0,2,0,1,161388,0
4507,15635177,Williamson,597,Spain,Female,66,3.0,0,1,1,1,70532,0
4508,15587690,Madueke,592,France,Male,28,2.0,116498,1,1,0,144290,0
4509,15627630,Chiagoziem,599,France,Female,41,1.0,0,2,1,0,96069,0
4510,15610930,Kwemto,572,Germany,Female,35,1.0,139979,1,1,0,185662,0
4511,15657747,Zito,611,Germany,Female,43,9.0,127216,2,0,1,17913,0
4512,15568006,Ukaegbunam,634,France,Female,45,2.0,0,4,1,0,101039,1
4513,15751748,Trevisani,666,France,Male,51,2.0,148222,1,0,0,156953,1
4514,15722212,Edmondstone,696,France,Female,41,8.0,0,2,0,0,28276,0
4515,15658670,Chien,669,France,Female,38,8.0,0,2,1,0,84049,0
4516,15761654,Boni,726,Spain,Male,30,8.0,134152,1,1,1,147822,0
4517,15812210,Yashina,497,Germany,Female,32,8.0,111537,4,1,1,9497,1
4518,15787051,Georg,750,Spain,Female,39,7.0,119565,1,1,0,87067,0
4519,15642991,Tung,850,Spain,Female,29,1.0,0,2,1,0,23237,0
4520,15713769,Michelides,617,Spain,Male,38,7.0,0,1,1,1,27239,0
4521,15605826,Korovina,652,Germany,Male,46,10.0,121063,3,1,0,151481,1
4522,15648898,Chuang,560,Spain,Female,27,7.0,124995,1,1,1,114669,0
4523,15705309,Yuriev,629,Spain,Male,39,5.0,0,2,0,0,116748,0
4524,15734202,Chidimma,660,Germany,Female,52,4.0,86891,1,1,0,90877,0
4525,15658852,Stevens,676,France,Male,38,8.0,0,2,1,1,133692,0
4526,15612633,Kao,581,Spain,Male,43,9.0,78022,1,0,1,30662,0
4527,15604818,Edmund la Touche,798,France,Male,34,9.0,154495,1,1,0,191395,0
4528,15593900,Belousov,705,France,Male,38,1.0,189443,1,0,1,106648,0
4529,15624995,McCane,714,Spain,Female,31,6.0,152926,1,1,1,50899,0
4530,15570087,Parry-Okeden,664,France,Female,44,8.0,142989,1,1,1,115452,1
4531,15802617,Hudson,697,Germany,Male,43,7.0,115371,2,1,0,64139,0
4532,15656029,Marsden,609,France,Male,37,6.0,0,2,0,1,22030,0
4533,15739194,Manfrin,548,Spain,Male,38,0.0,178056,2,1,0,38434,0
4534,15607275,Ch'ang,850,Spain,Male,39,1.0,206014,2,0,1,42774,1
4535,15629475,Clark,656,France,Male,41,2.0,0,2,1,0,158973,0
4536,15635034,Aldrich,727,Germany,Male,37,9.0,101191,1,1,1,34551,1
